"","alt","choice","price","mincost","extras","network","sms","design","complexity"
"449",1,1,135,100,"camera","KPNVodafone",0.17,"trendy","yes"
"450",2,0,170,170,"camera","other",0.23,"trendy","no"
"451",1,1,135,100,"camera","KPNVodafone",0.17,"trendy","yes"
"452",2,0,170,170,"camera","other",0.23,"trendy","no"
"453",1,1,135,100,"camera","KPNVodafone",0.17,"trendy","yes"
"454",2,0,170,170,"camera","other",0.23,"trendy","no"
"455",1,1,135,100,"camera","KPNVodafone",0.17,"trendy","yes"
"456",2,0,170,170,"camera","other",0.23,"trendy","no"
"457",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"458",2,0,170,135,"camera","other",0.23,"basic","no"
"459",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"460",2,0,170,135,"camera","other",0.23,"basic","no"
"461",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"462",2,0,170,135,"camera","other",0.23,"basic","no"
"463",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"464",2,0,170,135,"camera","other",0.23,"basic","no"
"465",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"466",2,0,170,135,"camera","other",0.23,"basic","no"
"467",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"468",2,0,170,135,"camera","other",0.23,"basic","no"
"469",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"470",2,0,170,135,"camera","other",0.23,"basic","no"
"471",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"472",2,0,170,135,"camera","other",0.23,"basic","no"
"473",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"474",2,0,170,135,"camera","other",0.23,"basic","no"
"475",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"476",2,0,170,135,"camera","other",0.23,"basic","no"
"477",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"478",2,0,170,135,"camera","other",0.23,"basic","no"
"479",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"480",2,0,170,135,"camera","other",0.23,"basic","no"
"481",1,1,100,170,"games","other",0.23,"basic","no"
"482",2,0,135,100,"camera","other",0.23,"trendy","no"
"483",1,1,100,170,"games","other",0.23,"basic","no"
"484",2,0,135,100,"camera","other",0.23,"trendy","no"
"485",1,1,100,170,"games","other",0.23,"basic","no"
"486",2,0,135,100,"camera","other",0.23,"trendy","no"
"487",1,0,100,170,"games","other",0.23,"basic","no"
"488",2,1,135,100,"camera","other",0.23,"trendy","no"
"489",1,0,100,170,"games","other",0.23,"basic","no"
"490",2,1,135,100,"camera","other",0.23,"trendy","no"
"491",1,0,100,170,"games","other",0.23,"basic","no"
"492",2,1,135,100,"camera","other",0.23,"trendy","no"
"493",1,0,100,170,"games","other",0.23,"basic","no"
"494",2,1,135,100,"camera","other",0.23,"trendy","no"
"495",1,0,100,170,"games","other",0.23,"basic","no"
"496",2,1,135,100,"camera","other",0.23,"trendy","no"
"497",1,0,100,170,"games","other",0.23,"basic","no"
"498",2,1,135,100,"camera","other",0.23,"trendy","no"
"499",1,0,100,170,"games","other",0.23,"basic","no"
"500",2,1,135,100,"camera","other",0.23,"trendy","no"
"501",1,0,100,170,"games","other",0.23,"basic","no"
"502",2,1,135,100,"camera","other",0.23,"trendy","no"
"503",1,0,100,170,"games","other",0.23,"basic","no"
"504",2,1,135,100,"camera","other",0.23,"trendy","no"
"505",1,1,100,135,"internet","other",0.23,"basic","no"
"506",2,0,170,100,"games","KPNVodafone",0.17,"trendy","no"
"507",1,1,100,135,"internet","other",0.23,"basic","no"
"508",2,0,170,100,"games","KPNVodafone",0.17,"trendy","no"
"509",1,1,100,135,"internet","other",0.23,"basic","no"
"510",2,0,170,100,"games","KPNVodafone",0.17,"trendy","no"
"511",1,1,100,135,"internet","other",0.23,"basic","no"
"512",2,0,170,100,"games","KPNVodafone",0.17,"trendy","no"
"513",1,1,100,135,"internet","other",0.23,"basic","no"
"514",2,0,170,100,"games","KPNVodafone",0.17,"trendy","no"
"515",1,1,100,135,"internet","other",0.23,"basic","no"
"516",2,0,170,100,"games","KPNVodafone",0.17,"trendy","no"
"517",1,0,100,135,"internet","other",0.23,"basic","no"
"518",2,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"519",1,0,100,135,"internet","other",0.23,"basic","no"
"520",2,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"521",1,0,100,135,"internet","other",0.23,"basic","no"
"522",2,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"523",1,0,100,135,"internet","other",0.23,"basic","no"
"524",2,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"525",1,0,100,135,"internet","other",0.23,"basic","no"
"526",2,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"527",1,0,100,135,"internet","other",0.23,"basic","no"
"528",2,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"529",1,1,135,135,"camera","other",0.17,"trendy","yes"
"530",2,0,170,170,"games","KPNVodafone",0.23,"trendy","no"
"531",1,1,135,135,"camera","other",0.17,"trendy","yes"
"532",2,0,170,170,"games","KPNVodafone",0.23,"trendy","no"
"533",1,1,135,135,"camera","other",0.17,"trendy","yes"
"534",2,0,170,170,"games","KPNVodafone",0.23,"trendy","no"
"535",1,1,135,135,"camera","other",0.17,"trendy","yes"
"536",2,0,170,170,"games","KPNVodafone",0.23,"trendy","no"
"537",1,1,135,135,"camera","other",0.17,"trendy","yes"
"538",2,0,170,170,"games","KPNVodafone",0.23,"trendy","no"
"539",1,1,135,135,"camera","other",0.17,"trendy","yes"
"540",2,0,170,170,"games","KPNVodafone",0.23,"trendy","no"
"541",1,1,135,135,"camera","other",0.17,"trendy","yes"
"542",2,0,170,170,"games","KPNVodafone",0.23,"trendy","no"
"543",1,1,135,135,"camera","other",0.17,"trendy","yes"
"544",2,0,170,170,"games","KPNVodafone",0.23,"trendy","no"
"545",1,1,135,135,"camera","other",0.17,"trendy","yes"
"546",2,0,170,170,"games","KPNVodafone",0.23,"trendy","no"
"547",1,1,135,135,"camera","other",0.17,"trendy","yes"
"548",2,0,170,170,"games","KPNVodafone",0.23,"trendy","no"
"549",1,0,135,135,"camera","other",0.17,"trendy","yes"
"550",2,1,170,170,"games","KPNVodafone",0.23,"trendy","no"
"551",1,0,135,135,"camera","other",0.17,"trendy","yes"
"552",2,1,170,170,"games","KPNVodafone",0.23,"trendy","no"
"553",1,1,135,100,"camera","other",0.17,"basic","no"
"554",2,0,170,135,"internet","KPNVodafone",0.23,"trendy","yes"
"555",1,1,135,100,"camera","other",0.17,"basic","no"
"556",2,0,170,135,"internet","KPNVodafone",0.23,"trendy","yes"
"557",1,1,135,100,"camera","other",0.17,"basic","no"
"558",2,0,170,135,"internet","KPNVodafone",0.23,"trendy","yes"
"559",1,1,135,100,"camera","other",0.17,"basic","no"
"560",2,0,170,135,"internet","KPNVodafone",0.23,"trendy","yes"
"561",1,1,135,100,"camera","other",0.17,"basic","no"
"562",2,0,170,135,"internet","KPNVodafone",0.23,"trendy","yes"
"563",1,1,135,100,"camera","other",0.17,"basic","no"
"564",2,0,170,135,"internet","KPNVodafone",0.23,"trendy","yes"
"565",1,1,135,100,"camera","other",0.17,"basic","no"
"566",2,0,170,135,"internet","KPNVodafone",0.23,"trendy","yes"
"567",1,1,135,100,"camera","other",0.17,"basic","no"
"568",2,0,170,135,"internet","KPNVodafone",0.23,"trendy","yes"
"569",1,1,135,100,"camera","other",0.17,"basic","no"
"570",2,0,170,135,"internet","KPNVodafone",0.23,"trendy","yes"
"571",1,1,135,100,"camera","other",0.17,"basic","no"
"572",2,0,170,135,"internet","KPNVodafone",0.23,"trendy","yes"
"573",1,0,135,100,"camera","other",0.17,"basic","no"
"574",2,1,170,135,"internet","KPNVodafone",0.23,"trendy","yes"
"575",1,0,135,100,"camera","other",0.17,"basic","no"
"576",2,1,170,135,"internet","KPNVodafone",0.23,"trendy","yes"
"577",1,0,170,170,"games","KPNVodafone",0.23,"basic","no"
"578",2,1,100,135,"internet","other",0.17,"basic","yes"
"579",1,0,170,170,"games","KPNVodafone",0.23,"basic","no"
"580",2,1,100,135,"internet","other",0.17,"basic","yes"
"581",1,0,170,170,"games","KPNVodafone",0.23,"basic","no"
"582",2,1,100,135,"internet","other",0.17,"basic","yes"
"583",1,0,170,170,"games","KPNVodafone",0.23,"basic","no"
"584",2,1,100,135,"internet","other",0.17,"basic","yes"
"585",1,0,170,170,"games","KPNVodafone",0.23,"basic","no"
"586",2,1,100,135,"internet","other",0.17,"basic","yes"
"587",1,0,170,170,"games","KPNVodafone",0.23,"basic","no"
"588",2,1,100,135,"internet","other",0.17,"basic","yes"
"589",1,0,170,170,"games","KPNVodafone",0.23,"basic","no"
"590",2,1,100,135,"internet","other",0.17,"basic","yes"
"591",1,0,170,170,"games","KPNVodafone",0.23,"basic","no"
"592",2,1,100,135,"internet","other",0.17,"basic","yes"
"593",1,0,170,170,"games","KPNVodafone",0.23,"basic","no"
"594",2,1,100,135,"internet","other",0.17,"basic","yes"
"595",1,0,170,170,"games","KPNVodafone",0.23,"basic","no"
"596",2,1,100,135,"internet","other",0.17,"basic","yes"
"597",1,0,170,170,"games","KPNVodafone",0.23,"basic","no"
"598",2,1,100,135,"internet","other",0.17,"basic","yes"
"599",1,0,170,170,"games","KPNVodafone",0.23,"basic","no"
"600",2,1,100,135,"internet","other",0.17,"basic","yes"
"601",1,0,170,170,"internet","KPNVodafone",0.17,"basic","no"
"602",2,1,135,100,"games","other",0.23,"trendy","no"
"603",1,0,170,170,"internet","KPNVodafone",0.17,"basic","no"
"604",2,1,135,100,"games","other",0.23,"trendy","no"
"605",1,0,170,170,"internet","KPNVodafone",0.17,"basic","no"
"606",2,1,135,100,"games","other",0.23,"trendy","no"
"607",1,0,170,170,"internet","KPNVodafone",0.17,"basic","no"
"608",2,1,135,100,"games","other",0.23,"trendy","no"
"609",1,0,170,170,"internet","KPNVodafone",0.17,"basic","no"
"610",2,1,135,100,"games","other",0.23,"trendy","no"
"611",1,0,170,170,"internet","KPNVodafone",0.17,"basic","no"
"612",2,1,135,100,"games","other",0.23,"trendy","no"
"613",1,0,170,170,"internet","KPNVodafone",0.17,"basic","no"
"614",2,1,135,100,"games","other",0.23,"trendy","no"
"615",1,0,170,170,"internet","KPNVodafone",0.17,"basic","no"
"616",2,1,135,100,"games","other",0.23,"trendy","no"
"617",1,0,170,170,"internet","KPNVodafone",0.17,"basic","no"
"618",2,1,135,100,"games","other",0.23,"trendy","no"
"619",1,0,170,170,"internet","KPNVodafone",0.17,"basic","no"
"620",2,1,135,100,"games","other",0.23,"trendy","no"
"621",1,0,170,170,"internet","KPNVodafone",0.17,"basic","no"
"622",2,1,135,100,"games","other",0.23,"trendy","no"
"623",1,0,170,170,"internet","KPNVodafone",0.17,"basic","no"
"624",2,1,135,100,"games","other",0.23,"trendy","no"
"625",1,0,135,170,"internet","other",0.17,"basic","no"
"626",2,1,100,135,"camera","KPNVodafone",0.23,"basic","no"
"627",1,0,135,170,"internet","other",0.17,"basic","no"
"628",2,1,100,135,"camera","KPNVodafone",0.23,"basic","no"
"629",1,0,135,170,"internet","other",0.17,"basic","no"
"630",2,1,100,135,"camera","KPNVodafone",0.23,"basic","no"
"631",1,0,135,170,"internet","other",0.17,"basic","no"
"632",2,1,100,135,"camera","KPNVodafone",0.23,"basic","no"
"633",1,0,135,170,"internet","other",0.17,"basic","no"
"634",2,1,100,135,"camera","KPNVodafone",0.23,"basic","no"
"635",1,0,135,170,"internet","other",0.17,"basic","no"
"636",2,1,100,135,"camera","KPNVodafone",0.23,"basic","no"
"637",1,0,135,170,"internet","other",0.17,"basic","no"
"638",2,1,100,135,"camera","KPNVodafone",0.23,"basic","no"
"639",1,0,135,170,"internet","other",0.17,"basic","no"
"640",2,1,100,135,"camera","KPNVodafone",0.23,"basic","no"
"641",1,0,135,170,"internet","other",0.17,"basic","no"
"642",2,1,100,135,"camera","KPNVodafone",0.23,"basic","no"
"643",1,0,135,170,"internet","other",0.17,"basic","no"
"644",2,1,100,135,"camera","KPNVodafone",0.23,"basic","no"
"645",1,0,135,170,"internet","other",0.17,"basic","no"
"646",2,1,100,135,"camera","KPNVodafone",0.23,"basic","no"
"647",1,0,135,170,"internet","other",0.17,"basic","no"
"648",2,1,100,135,"camera","KPNVodafone",0.23,"basic","no"
"649",1,1,100,170,"internet","KPNVodafone",0.17,"trendy","no"
"650",2,0,135,135,"games","other",0.23,"basic","no"
"651",1,1,100,170,"internet","KPNVodafone",0.17,"trendy","no"
"652",2,0,135,135,"games","other",0.23,"basic","no"
"653",1,1,100,170,"internet","KPNVodafone",0.17,"trendy","no"
"654",2,0,135,135,"games","other",0.23,"basic","no"
"655",1,1,100,170,"internet","KPNVodafone",0.17,"trendy","no"
"656",2,0,135,135,"games","other",0.23,"basic","no"
"657",1,1,100,170,"internet","KPNVodafone",0.17,"trendy","no"
"658",2,0,135,135,"games","other",0.23,"basic","no"
"659",1,0,100,170,"internet","KPNVodafone",0.17,"trendy","no"
"660",2,1,135,135,"games","other",0.23,"basic","no"
"661",1,0,100,170,"internet","KPNVodafone",0.17,"trendy","no"
"662",2,1,135,135,"games","other",0.23,"basic","no"
"663",1,0,100,170,"internet","KPNVodafone",0.17,"trendy","no"
"664",2,1,135,135,"games","other",0.23,"basic","no"
"665",1,0,100,170,"internet","KPNVodafone",0.17,"trendy","no"
"666",2,1,135,135,"games","other",0.23,"basic","no"
"667",1,0,100,170,"internet","KPNVodafone",0.17,"trendy","no"
"668",2,1,135,135,"games","other",0.23,"basic","no"
"669",1,0,100,170,"internet","KPNVodafone",0.17,"trendy","no"
"670",2,1,135,135,"games","other",0.23,"basic","no"
"671",1,0,100,170,"internet","KPNVodafone",0.17,"trendy","no"
"672",2,1,135,135,"games","other",0.23,"basic","no"
"673",1,1,135,100,"internet","other",0.23,"trendy","no"
"674",2,0,100,135,"games","KPNVodafone",0.17,"trendy","no"
"675",1,1,135,100,"internet","other",0.23,"trendy","no"
"676",2,0,100,135,"games","KPNVodafone",0.17,"trendy","no"
"677",1,1,135,100,"internet","other",0.23,"trendy","no"
"678",2,0,100,135,"games","KPNVodafone",0.17,"trendy","no"
"679",1,1,135,100,"internet","other",0.23,"trendy","no"
"680",2,0,100,135,"games","KPNVodafone",0.17,"trendy","no"
"681",1,1,135,100,"internet","other",0.23,"trendy","no"
"682",2,0,100,135,"games","KPNVodafone",0.17,"trendy","no"
"683",1,1,135,100,"internet","other",0.23,"trendy","no"
"684",2,0,100,135,"games","KPNVodafone",0.17,"trendy","no"
"685",1,1,135,100,"internet","other",0.23,"trendy","no"
"686",2,0,100,135,"games","KPNVodafone",0.17,"trendy","no"
"687",1,0,135,100,"internet","other",0.23,"trendy","no"
"688",2,1,100,135,"games","KPNVodafone",0.17,"trendy","no"
"689",1,0,135,100,"internet","other",0.23,"trendy","no"
"690",2,1,100,135,"games","KPNVodafone",0.17,"trendy","no"
"691",1,0,135,100,"internet","other",0.23,"trendy","no"
"692",2,1,100,135,"games","KPNVodafone",0.17,"trendy","no"
"693",1,0,135,100,"internet","other",0.23,"trendy","no"
"694",2,1,100,135,"games","KPNVodafone",0.17,"trendy","no"
"695",1,0,135,100,"internet","other",0.23,"trendy","no"
"696",2,1,100,135,"games","KPNVodafone",0.17,"trendy","no"
"697",1,1,100,100,"camera","KPNVodafone",0.23,"basic","yes"
"698",2,0,170,170,"games","other",0.17,"trendy","no"
"699",1,1,100,100,"camera","KPNVodafone",0.23,"basic","yes"
"700",2,0,170,170,"games","other",0.17,"trendy","no"
"701",1,1,100,100,"camera","KPNVodafone",0.23,"basic","yes"
"702",2,0,170,170,"games","other",0.17,"trendy","no"
"703",1,1,100,100,"camera","KPNVodafone",0.23,"basic","yes"
"704",2,0,170,170,"games","other",0.17,"trendy","no"
"705",1,1,100,100,"camera","KPNVodafone",0.23,"basic","yes"
"706",2,0,170,170,"games","other",0.17,"trendy","no"
"707",1,1,100,100,"camera","KPNVodafone",0.23,"basic","yes"
"708",2,0,170,170,"games","other",0.17,"trendy","no"
"709",1,1,100,100,"camera","KPNVodafone",0.23,"basic","yes"
"710",2,0,170,170,"games","other",0.17,"trendy","no"
"711",1,1,100,100,"camera","KPNVodafone",0.23,"basic","yes"
"712",2,0,170,170,"games","other",0.17,"trendy","no"
"713",1,1,100,100,"camera","KPNVodafone",0.23,"basic","yes"
"714",2,0,170,170,"games","other",0.17,"trendy","no"
"715",1,1,100,100,"camera","KPNVodafone",0.23,"basic","yes"
"716",2,0,170,170,"games","other",0.17,"trendy","no"
"717",1,1,100,100,"camera","KPNVodafone",0.23,"basic","yes"
"718",2,0,170,170,"games","other",0.17,"trendy","no"
"719",1,1,100,100,"camera","KPNVodafone",0.23,"basic","yes"
"720",2,0,170,170,"games","other",0.17,"trendy","no"
"721",1,1,135,100,"internet","KPNVodafone",0.17,"trendy","yes"
"722",2,0,170,170,"internet","other",0.23,"trendy","no"
"723",1,1,135,100,"internet","KPNVodafone",0.17,"trendy","yes"
"724",2,0,170,170,"internet","other",0.23,"trendy","no"
"725",1,1,135,100,"internet","KPNVodafone",0.17,"trendy","yes"
"726",2,0,170,170,"internet","other",0.23,"trendy","no"
"727",1,1,135,100,"internet","KPNVodafone",0.17,"trendy","yes"
"728",2,0,170,170,"internet","other",0.23,"trendy","no"
"729",1,1,135,100,"internet","KPNVodafone",0.17,"trendy","yes"
"730",2,0,170,170,"internet","other",0.23,"trendy","no"
"731",1,1,135,100,"internet","KPNVodafone",0.17,"trendy","yes"
"732",2,0,170,170,"internet","other",0.23,"trendy","no"
"733",1,1,135,100,"internet","KPNVodafone",0.17,"trendy","yes"
"734",2,0,170,170,"internet","other",0.23,"trendy","no"
"735",1,1,135,100,"internet","KPNVodafone",0.17,"trendy","yes"
"736",2,0,170,170,"internet","other",0.23,"trendy","no"
"737",1,1,135,100,"internet","KPNVodafone",0.17,"trendy","yes"
"738",2,0,170,170,"internet","other",0.23,"trendy","no"
"739",1,1,135,100,"internet","KPNVodafone",0.17,"trendy","yes"
"740",2,0,170,170,"internet","other",0.23,"trendy","no"
"741",1,1,135,100,"internet","KPNVodafone",0.17,"trendy","yes"
"742",2,0,170,170,"internet","other",0.23,"trendy","no"
"743",1,1,135,100,"internet","KPNVodafone",0.17,"trendy","yes"
"744",2,0,170,170,"internet","other",0.23,"trendy","no"
"745",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"746",2,0,170,135,"camera","other",0.23,"basic","yes"
"747",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"748",2,0,170,135,"camera","other",0.23,"basic","yes"
"749",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"750",2,0,170,135,"camera","other",0.23,"basic","yes"
"751",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"752",2,0,170,135,"camera","other",0.23,"basic","yes"
"753",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"754",2,0,170,135,"camera","other",0.23,"basic","yes"
"755",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"756",2,0,170,135,"camera","other",0.23,"basic","yes"
"757",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"758",2,0,170,135,"camera","other",0.23,"basic","yes"
"759",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"760",2,0,170,135,"camera","other",0.23,"basic","yes"
"761",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"762",2,0,170,135,"camera","other",0.23,"basic","yes"
"763",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"764",2,0,170,135,"camera","other",0.23,"basic","yes"
"765",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"766",2,0,170,135,"camera","other",0.23,"basic","yes"
"767",1,1,100,100,"internet","KPNVodafone",0.17,"trendy","no"
"768",2,0,170,135,"camera","other",0.23,"basic","yes"
"769",1,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"770",2,0,135,100,"camera","other",0.23,"trendy","yes"
"771",1,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"772",2,0,135,100,"camera","other",0.23,"trendy","yes"
"773",1,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"774",2,1,135,100,"camera","other",0.23,"trendy","yes"
"775",1,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"776",2,1,135,100,"camera","other",0.23,"trendy","yes"
"777",1,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"778",2,1,135,100,"camera","other",0.23,"trendy","yes"
"779",1,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"780",2,1,135,100,"camera","other",0.23,"trendy","yes"
"781",1,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"782",2,1,135,100,"camera","other",0.23,"trendy","yes"
"783",1,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"784",2,1,135,100,"camera","other",0.23,"trendy","yes"
"785",1,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"786",2,1,135,100,"camera","other",0.23,"trendy","yes"
"787",1,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"788",2,1,135,100,"camera","other",0.23,"trendy","yes"
"789",1,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"790",2,1,135,100,"camera","other",0.23,"trendy","yes"
"791",1,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
